auction_date,auction_location,auction_name,auction_url,title,url,currency,low_estimate,high_estimate,realised_price,description,Brand,Reference,Year,Case No.,Diameter,Weight,Caliber,Signature,Movement No.,Bracelet,Model,Buckle,Dimensions,Accessories,Thickness,Material,Height,Width,Length
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"IWC, REF. 3733, INGENIEUR, CHRONOGRAPH, STAINLESS STEEL",/en/lots/iwc-ref-3733-ingenieur-chronograph-lot-346-141?page=8,CHF,750,"1,400","1,000","A fine, small, unusual, water resistant with quartz movement, stainless steel chronograph wristwatch.","IWC, Switzerland",3733,1990,2401906,30 mm.,,631 Quartz,"Dial, case and movement",,Leather,Ingenieur Chronograph,Stainless steel Wempe buckle,,,,Stainless steel,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"IWC, SCHAFFHAUSEN",/en/lots/iwc-lot-346-142?page=8,CHF,550,"1,050",875,"Fine and unusual, 18K yellow gold rectangular wristwatch","IWC, Switzerland",,1940,889631,38 X 26 mm.,,"IWC, 17 jewels",Dial and movement,845195,Leather,,,,,,14K yellow gold,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,IWC GOLD PORTOFINO,/en/lots/iwc-ref-3209-portofino-lot-346-143?page=8,CHF,"1,050","2,100","1,750","Very fine, center-seconds, self-winding, water-resistant gentlemen’s wristwatch with date","IWC, Switzerland",3209,1990,2473995,35 mm.,,889,"Dial, case and movement",,Leather,Portofino,18k yellow gold IWC buckle,,,,18K yellow gold,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"IWC ELECTRONIC, CENTRE-SECONDS, DATE; STAINLESS STEEL",/en/lots/iwc-electronic-lot-346-144?page=8,CHF,550,"1,600",,"Fine and unusual, Stainless steel, electronic, cushion-shaped, gentleman’s wristwatch, with snap-on case-back, silver colour dial, with centre-seconds, instantaneous date of the month.","IWC, Switzerland",,1975,,43 X 35 mm.,,"C.150 (based on ESA 9162- Y2, licensed by Bulova, patented by ESA), quartz 12 jewels","Dial, case and movement",2185600,Leather,Electronic,Stainless steel ,,,,Stainless steel,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"IWC, INTERNATIONAL WATCH",/en/lots/iwc-lot-346-145?page=8,CHF,"3,500","5,500",,"A fine stainless steel manual winding, wristwatch",IWC,,,1177569,36 mm,,,"dial, case and movement",c 89 1183733,not original crocodile leather strap,,not original steel,, additional steel georg jensen “shark bracelet”,,,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,INTERNATIONAL WATCH CO SCHAFFHAUSEN,/en/lots/iwc-lot-346-146?page=8,CHF,"3,500","5,500",,"A fine, pink gold 18K manual winding, wristwatch",IWC,,,1090839,36 mm,,83,"dial, case and movement",1046143 ,not original crocodile leather strap,,not original in gold plated ,,,,pink gold,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,IWC PORSCHE DESIGN COMPASS,/en/lots/iwc-ref-iw-3510-lot-346-147?page=8,CHF,"2,500","4,000","3,250","A fine self winding, whit aluminum case and bracelet in military green PVD",IWC,IW 3510,1980,2284174,39mm,,,,,original aluminium PVD,,,,Additional link and instruction booklet,,aluminium PVD,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,IWC OCEAN SPORT DESIGN,/en/lots/iwc-ref-3500-lot-346-148?page=8,CHF,"1,500","3,000","2,125","A fine, self winding titanium wristwatch",IWC,3503 (6-hole case back),1988,2376745,34 mm.,,37521,"dial, case and movement",,original titanium,,,,"Original box, warranty.",,titanium,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,IWC AUTOMATIC,/en/lots/iwc-ref-1815-lot-346-149?page=8,CHF,"1,500","3,000","2,000","A fine, self winding , stainless steel, wristwatch",IWC,1815,1970,1932378,37 mm,,,"dial, case and movement",,original crocodile strap,,original IWC steel buckle,,original box and warranty,,,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,IWC SELFWINDING,/en/lots/iwc-ref-1810-lot-346-150?page=8,CHF,"5,000","7,000",,"Fine, tonneau-shaped, center seconds, selfwinding, water-resistant, 18K yellow gold wristwatch with date.","IWC, Switzerland",1810,1970,2126951,34 mm.,,8541B,,2072814,Originla 18K gold IWC bracelet ,,,,,,18K yellow gold,,,165 mm.
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,PORSCHE DESIGN BY IWC TITANIUM CHRONOGRAPH AUTOMATIC,/en/lots/iwc-ref-3700-porsche-design-lot-346-151?page=8,CHF,"1,000","2,000","2,000","Fine, self-winding, water-resistant, titanium wristwatch with square button chronograph, registers, tachometer, day/date.","IWC, Switzerland",3700,1998,2279532,42 mm.,,"7922, 25 jewels","Dial, case and movement",,Integrated titanium IWC bracelet.,Porsche Design,,,,,Titanium,,,190 mm.
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"Jacques Roux   Large pocket watch, stop-seconds; silver",/en/lots/jacques-roux-lot-346-152?page=8,CHF,800,"1,600","1,625","Silver, open-face, key-winding, round-shaped, large pocket watch, with centre-seconds, stop-seconds (activated by the push-piece located on the case-band at 4 o’clock) and two horological complications: · Date of the month (subsidiary dial at 10 o’clock) · Day of the week (subsidiary dial at 2 o’clock; indications given in French)  Case-back polished.  White enamel dial, with small eccentric hour- and minute-chapter (subsidiary dial at 6 o’clock), with revolving radial Arabic numerals; yellow gold “Poker & Beetle” hands.  Movement 29’’’, gilded brass, fusee and chain, verge escapement, monometallic balance (probably gilded brass) and blued steel flat hairspring, pierced and engraved gilded continental cock with polished steel end-piece, silver regulator disc.","Jacques Roux, Geneva",,1770,unnumbered (by “C&C”),84.5 mm.,,"29’’’, fusee and chain, verge escapement",dial and movement,unnumbered,,,,,,,silver,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,JAEGER LE COULTRE REF. 116533 STAINLESS STELL & GOLD,/en/lots/jaeger-lecoultre-ref-116533-heraion-reveil-lot-346-153?page=8,CHF,"1,600","3,200","2,125","A fine, quartz stainless steel & gold wristwatch chronograph",Jaeger-LeCoultre,116533,1990,1703337,36 mm ,,Swiss made calibre JLC 633 MECAQUARTZ,"dial, case and movement",,not original crocodile leather strap,Heraion Reveil,original Jaeger Le-Coultre stainless steel buckle,,original box and warranty,,stainless steel with yellow gold bezel,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,LECOULTRE FUTUREMATIC; YELLOW GOLD,/en/lots/jaeger-lecoultre-futurematic-lot-346-154?page=8,CHF,300,500,525,"14k yellow gold self winding wristwatch with black dial, power reserve indicator subsidiary second at 9.","Jaeger-LeCoultre, Le Sentier (Vallée de Joux)",,1950,,35 mm. ,"39,58 gr. (approx.)",,"Case, dial and movement",,Leather,Futurematic,,,Original fitted box,,14k yellow gold,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,JAEGER LE-COULTRE OVERSIZE 18 K,/en/lots/jaeger-lecoultre-oversize-lot-346-155?page=8,CHF,"5,800","7,400",,"A fine, manual winding, 18k yellow gold wristwatch",Jaeger-LeCoultre,,,93283,36 mm,,P 450/4 C,"dial, case and movement",457869,not original crocodile leather strap,Oversize,original Vacheron gold plated buckle,,,,yellow gold ,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"JAEGER-LECOULTRE Centre-seconds, so-called “Disco-Date”; 18K yellow gold.",/en/lots/jaeger-lecoultre-so-called-disco-date-lot-346-156?page=8,CHF,"1,000","1,500",,"Fine and rare, 18K yellow gold, manual-winding, tonneau-shaped, gentleman’s wristwatch, silver color dial, with centre-seconds and date.",Jaeger-LeCoultre,,1960,579105/A,34 mm,"35,46gr. (approx.)",810,"Case, dial and movement	  ",,Leather,so-called 'Disco-Date',,,,,,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,VACHERON CONSTANTIN LE-COULTRE MISTERIOSO,/en/lots/jaeger-lecoultre-misterioso-lot-346-157?page=8,CHF,"1,600","2,700",,"A fine, manual winding white gold 14k wristwatch with diamond index",Jaeger-LeCoultre,,1960,26134,33 mm,,480/cw,"dial, case and movement",1164483,not original cordura strap,Misterioso,original Le-Coultre white gold 14k buckle,,original box ,,white gold 14kt,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,JAEGER REVERSO QUARTZ STEEL,/en/lots/jaeger-lecoultre-ref-260808-reverso-lot-346-158?page=8,CHF,450,850,"1,250","Fine, rectangular, reversible, stainless steel quartz wristwatch.","Jaeger-LeCoultre, Switzerland",260808,2000,2181082,33 X 20 mm.,,Quartz,"Dial, case and movement",,Leather,Reverso,Stainless steel Jaeger LeCoultre deployant clasp,,,,Stainless steel,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,JAEGER LECOULTRE MEMOVOX STAINLESS STEEL,/en/lots/jaeger-lecoultre-memovox-lot-346-159?page=8,CHF,"1,000","2,000",,Fine stainless steel manual winding alarm wristwatch with silver dial and center second.,Jaeger-LeCoultre,,1950,,35 mm,,"P489/1, n° 761616","Case, dial and movement  ",,Leather with Jaeger Lecoultre stainless steel buckle,Memovox,,,,,,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"Jaeger-LeCoultre   Ref. 200.701, centre-seconds; “Club”; 18K yellow gold",/en/lots/jaeger-lecoultre-ref-200-701-club-lot-346-160?page=8,CHF,800,"1,600","1,125","18K yellow gold, manual-winding, “tonneau”-shaped, gentleman’s wristwatch, snap-on case-back; gold colour dial with centre-seconds.","Jaeger-LeCoultre, Le Sentier (Vallée de Joux)",200.701,1975,"1 151 840 (by Guillod Gunther S.A., La Chaux-de-Fonds)",,,"AS 1900/01, unadjusted (signed LeCoultre)","dial, case and movement",unnumbered,brown leather JLC strap,“Club”,gilded metal JLC buckle,,,,18K yellow gold,33.7 mm.,27.9 mm.,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"Jaeger-LeCoultre   Ref. 120.207.1, thin, quartz, moon phases; “Albatros”; 18K yellow gold",/en/lots/jaeger-lecoultre-ref-120-207-1-albatros-lot-346-161?page=9,CHF,"4,000","6,000",,"18K yellow gold, quartz, ""tonneau""-shaped, thin gentleman’s wristwatch, case-back screwed by four screws, rounded stepped bezel, cream coloour dial with one horological complication: · Phases of the moon (aperture at 6 o’clock)","Jaeger-LeCoultre, Le Sentier (Vallée de Joux)",120.207.1,1986,1 620 172,,103.3 gr. (approx.),,"dial, case and movement",,integrated 18K yellow gold JLC bracelet with double folding clasp,“Albatros”,,Length 180 mm. (approx.),,5.9 mm.,18K yellow gold,34.1 mm.,29.7 mm.,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"JAEGER LECOULTRE, REF. 9000, YELLOW GOLD",/en/lots/jaeger-lecoultre-ref-9000-lot-346-162?page=9,CHF,800,"1,800","1,750","A fine, manual wind, 18k yellow gold wristwatch","Jaeger-LeCoultre, Swiss",9000,1970,1040284,33 mm.,,"K818, 17 jewels","Dial, case and movement signed",805052,"detachable anonymous 18k yellow gold bracelet, approx. overall length 170 mm.",,,,,,18k yellow gold,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"JAEGER LECOULTRE, REF. 858, MEMOVOX, STEEL",/en/lots/jaeger-lecoultre-ref-858-memovox-lot-346-163?page=9,CHF,"1,500","2,500",,"A very fine, iconic, self-winding, stainless steel wristwatch with alarm and date","Jaeger-LeCoultre, Swiss",858,1970,1317560,37 mm.,,"K825, 17 jewels","Dial, case and movement signed",1656492,stainless steel JaegerLeCoultre buckle,Memovox,,,,,stainless steel,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,JAEGER-LE-COULTRE LADY'S WHITE GOLD,/en/lots/jaeger-lecoultre-lot-346-164?page=9,CHF,"1,000","2,000","1,250","Fine and elegant, diamonds and 18K white gold lady's wristwatch with backwind and integral 18K white gold bracelet.","Jaeger-LeCoultre, Switzerland",,1960,892048,14 mm.,,426,"Dial, case and movement",,18k integrated bracelet,,,,,,18K white gold,,,145 mm.
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"JAEGER LECOULTRE, REF. EO 300305, CLUB, STEEL",/en/lots/jaeger-lecoultre-ref-eo-300305-club-lot-346-165?page=9,CHF,800,"1,400",625,"A fine, self-winding, stainless steel wristwatch with day and date","Jaeger-LeCoultre, Swiss",EO 300305,1975,1286569,39 mm.,,"AS1916, 17 jewels","Dial, case and movement signed",,,Club,,,,,stainless steel,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"James Calame-Robert   Pocket watch, minute-repeater; “Chronomètre”; 18K yellow gold",/en/lots/james-calame-robert-chronometre-lot-346-166?page=9,CHF,"2,500","5,000","4,250","18K yellow gold, hunting-case, keyless-winding, round-shaped, pocket watch, with subsidiary seconds at 6 and one horological complication: ·   Minute-repeater by two hammers on two steel gongs (activated by the slide located on the case-band at 6 o’clock)  Cover and case-back guilloché engine-turned, with, in the centre, a circle.  White enamel dial with radial Roman numerals; gilded brass hands.  Movement 19’’’ ½, rhodium-plated, going barrel, gold screwed-chaton (setting) on the central wheel, straight-line equilibrated lever escapement, cut bimetallic compensated balance with gold poising screws and blued steel hairspring with terminal curve, polished steel index-regulator; repeater work on the main plate, under the dial.","James Calame-Robert, La Chaux-de-Fonds",,1900,2 921,55.3 mm.,133.8 gr. (approx.),"19’’’ ½, straight-line equilibrated lever escapement",cuvette (dome),unnumbered,,“Chronomètre”,,,,,18K yellow gold,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,JEAN GUILLEMIN STAINLESS STEEL,/en/lots/jean-guillemin-chronograph-lot-346-167?page=9,CHF,300,500,,Fine stainless steel manual winding chronograph wristwatch with silver dial and 2 registers,Jean Guillemin ,,1950,,37 mm,"51,18 gr. (approx.)",Venus 188,Dial,,Leather,Chronograph,,,,,,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,Jean-Louis Moré   Decorative pocket watch; 18K yellow gold and enamel,/en/lots/jean-louis-more-lot-346-168?page=9,CHF,700,"1,400",,"18K yellow gold and enamel, open-face, key-winding, round-shaped, pocket watch, with subsidiary seconds at 6.  Case-back engraved and black enamelled in champlevé with decoration en taille d’épargne of friezes and foliage; gold cuvette (dome).  Silver guilloché (engine-turned) dial, with radial Roman numerals; yellow gold “Breguet” hands.  Movement 18’’’, gilded brass, going barrel, cylinder escapement, monometallic balance (gilded brass) and blued steel flat hairspring, polished steel index-regulator.","Jean-Louis Moré, probably Geneva",,1830,9 536,47.6 mm.,58.5 gr. (approx.),"18’’’, cylinder escapement",dial and cuvette (dome),unnumbered,,,,,,,18K yellow gold and enamel,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,John Holmes   Pair-case pocket watch; 18K yellow gold and enamel,/en/lots/john-holmes-lot-346-169?page=9,CHF,"2,000","4,000","2,500","18K yellow gold and enamel, pair-cased open-face, key-winding, round-shaped, pocket watch.  Outer case with Royal blueflinqué enamel (translucent enamel over guilloché engine-turning), with, in the centre, the cypher “J B”; inner case polished.  White enamel dial with radial Roman numerals; yellow gold skeleton hands.  Movement 16’’’, full plate, gilded brass, fusee and chain, verge escapement, polished steel three-arm balance, engraved gilded English cock, large diamond end-stone in a polished steel setting, silver index regulator.","John Holmes, London (Strand)",,1791,unnumbered (by “I P”; with London letter-date for 1791),41 mm.,,"16’’’, verge escapement",movement,6 954,,,,Ø 48.6 mm. (pair-case),,,18K yellow gold and enamel,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,"Juvenia – Didisheim-Goldschmidt Fils & Cie, Fabrique Juvenia   Lady’s; “Mystère”; gold-plated metal",/en/lots/juvenia-mystere-lot-346-170?page=9,CHF,100,200,137,"Gold-plated metal, manual-winding, round-shaped, lady’s wristwatch, snap-on glazed case-back, fancy mobile lugs, black colour dial with mysterious time display and “Vivid” red hands.","Juvenia, La Chaux-de-Fonds",,1960,unnumbered,27.1 mm.,,"“tonneau”-shaped, lever escapement, unadjusted",dial and movement,unnumbered,black leather strap,“Mystère”,gilded metal buckle,,,,gold plated-metal,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,Juvet   Small pocket watch made for the Chinese market; silver,/en/lots/juvet-made-for-the-chinese-market-lot-346-171?page=9,CHF,400,800,500,"Silver, open-face, key-winding, round-shaped, small pocket watch, made for the Chinese market, with centre-seconds.  Case-back polished.  White enamel dial, with radial Roman numerals; blued steel “Pear” hands.  Movement 17’’’, gilded brass, engraved Chinese-style, going barrel, lateral lever escapement, uncut bimetallic balance with poising screws and blued steel flat hairspring, polished steel index-regulator.","Juvet, Fleurier (Val-de-Travers)",,1890,220 397 (with “Chinese” prestige hallmarks),46.8 mm.,64.7 gr. (approx.),"17’’’, engraved Chinese-style, lateral lever escapement","dial, case and movement",unnumbered,,made for the Chinese market,,,,,silver,,,
"Jan 03, 2022 ",Geneva,Only Online Auction,/en/auctions/geneva-03-01-2022/lots,L. Pell   Pocket watch; “Observatus Stabilis”; 14K yellow gold,/en/lots/l-pell-observatus-stabilis-lot-346-172?page=9,CHF,800,"1,600",,"14K yellow gold, open-face, keyless-winding, round-shaped, pocket watch, with subsidiary seconds at 6.Case-back polished, with engraved in taille-douce (fine cut) the cypher “F B”; gold cuvette (dome) engraved in taille-douce (fine cut) with the mentions “Bulletin I Classe / St Imier / mi-Chronomètre / L. Pell / rue du Mont-Blanc 3, Genève” and “Souvenir de L C. / 7 Sept. 1905”.White enamel dial, with radial Roman numerals; gilded metal “Louis XV” hands.Movement 18’’’ ½, ¾ plate, gilded brass, going barrel, straight-line lever escapement, cut bimetallic compensated balance with gold poising screws and blued steel hairspring with terminal curve, polished steel index-regulator with swan-neck spring and micrometric screw.","L. Pell, Geneva",,1905,5 372,51.2 mm.,88.6 gr. (approx.),"18’’’ ½, straight-line lever escapement","dial, case and movement",5 372,,“Observatus Stabilis”,,,,,14K yellow gold,,,
